year,month,crop,state,price_per_quintal,rainfall_mm,temperature_c
2022,8,Maize,Andhra Pradesh,2144.32,172.6,25.4
2022,8,Maize,Madhya Pradesh,2224.47,171.3,22.8
2022,8,Maize,Rajasthan,2104.2,71.3,35.8
2022,8,Maize,Gujarat,1984.85,61.7,32.0
2022,8,Soybean,Punjab,4741.29,87.3,28.5
2022,8,Soybean,UP,4465.12,86.1,27.5
2022,8,Soybean,Maharashtra,4993.35,52.2,36.7
2022,8,Soybean,Karnataka,4800.45,4.1,33.1
2022,8,Soybean,Andhra Pradesh,4343.48,199.5,36.8
2022,8,Soybean,Madhya Pradesh,4540.02,51.5,24.5
2022,8,Soybean,Rajasthan,4584.18,74.5,23.0
2022,8,Soybean,Gujarat,4783.1,32.9,36.1
2022,8,Cotton,Punjab,6966.12,95.3,36.3
2022,8,Cotton,UP,6366.09,3.5,30.5
2022,8,Cotton,Maharashtra,6589.82,113.4,37.5
2022,8,Cotton,Karnataka,7133.33,126.9,34.1
2022,8,Cotton,Andhra Pradesh,6192.7,32.1,33.3
2022,8,Cotton,Madhya Pradesh,6561.64,89.2,22.7
2022,8,Cotton,Rajasthan,6748.46,37.0,30.7
2022,8,Cotton,Gujarat,6288.23,12.8,23.3
2022,8,Sugarcane,Punjab,328.94,177.8,16.4
2022,8,Sugarcane,UP,325.94,109.7,27.0
2022,8,Sugarcane,Maharashtra,318.75,1.5,39.7
2022,8,Sugarcane,Karnataka,352.46,73.1,26.8
2022,8,Sugarcane,Andhra Pradesh,330.89,69.0,31.2
2022,8,Sugarcane,Madhya Pradesh,364.78,36.8,36.0
2022,8,Sugarcane,Rajasthan,322.91,43.0,15.9
2022,8,Sugarcane,Gujarat,323.97,183.5,26.5
2022,8,Chilli,Punjab,8139.71,191.9,37.0
2022,8,Chilli,UP,9085.32,186.7,20.5
2022,8,Chilli,Maharashtra,9199.42,138.0,36.7
2022,8,Chilli,Karnataka,9144.31,69.3,34.4
2022,8,Chilli,Andhra Pradesh,8397.81,65.7,17.7
2022,8,Chilli,Madhya Pradesh,9337.29,58.2,28.0
2022,8,Chilli,Rajasthan,8577.82,192.0,23.4
2022,8,Chilli,Gujarat,9118.65,171.1,25.9
2022,9,Tomato,Punjab,1386.05,149.5,37.8
2022,9,Tomato,UP,1471.26,45.4,37.2
2022,9,Tomato,Maharashtra,1388.17,115.2,35.8
2022,9,Tomato,Karnataka,1343.12,156.9,29.9
2022,9,Tomato,Andhra Pradesh,1502.56,34.4,25.5
2022,9,Tomato,Madhya Pradesh,1488.88,3.8,17.8
2022,9,Tomato,Rajasthan,1524.55,56.1,39.4
2022,9,Tomato,Gujarat,1341.8,72.2,33.8
2022,9,Potato,Punjab,966.19,116.2,28.2
2022,9,Potato,UP,994.19,47.0,26.1
2022,9,Potato,Maharashtra,890.45,119.2,21.3
2022,9,Potato,Karnataka,917.35,94.3,15.7
2022,9,Potato,Andhra Pradesh,880.87,137.2,25.7
2022,9,Potato,Madhya Pradesh,997.4,138.9,15.2
2022,9,Potato,Rajasthan,960.0,18.7,34.5
2022,9,Potato,Gujarat,1016.51,106.2,32.1
2022,9,Onion,Punjab,1692.73,87.5,36.4
2022,9,Onion,UP,1672.97,53.1,26.1
2022,9,Onion,Maharashtra,1827.01,75.2,38.2
2022,9,Onion,Karnataka,1652.34,74.2,32.7
2022,9,Onion,Andhra Pradesh,1689.53,131.3,19.1
2022,9,Onion,Madhya Pradesh,1641.47,24.2,38.2
2022,9,Onion,Rajasthan,1781.63,159.3,23.3
2022,9,Onion,Gujarat,1793.2,99.0,38.6
2022,9,Rice,Punjab,2673.44,146.1,16.2
2022,9,Rice,UP,2592.01,93.4,38.2
2022,9,Rice,Maharashtra,2471.73,54.0,25.3
2022,9,Rice,Karnataka,2465.98,25.8,36.4
2022,9,Rice,Andhra Pradesh,2595.55,172.3,35.8
2022,9,Rice,Madhya Pradesh,2481.89,109.5,17.1
2022,9,Rice,Rajasthan,2742.43,80.9,24.8
2022,9,Rice,Gujarat,2490.42,92.1,21.3
2022,9,Wheat,Punjab,2481.99,160.0,35.9
2022,9,Wheat,UP,2453.35,93.8,36.8
2022,9,Wheat,Maharashtra,2351.43,177.8,20.5
2022,9,Wheat,Karnataka,2605.05,116.5,28.8
2022,9,Wheat,Andhra Pradesh,2678.32,20.3,23.7
2022,9,Wheat,Madhya Pradesh,2548.2,162.3,20.4
2022,9,Wheat,Rajasthan,2655.46,79.9,19.7
2022,9,Wheat,Gujarat,2637.65,18.2,27.9
2022,9,Maize,Punjab,2149.96,71.3,30.0
2022,9,Maize,UP,2331.99,80.9,25.7
2022,9,Maize,Maharashtra,2210.2,91.2,38.8
2022,9,Maize,Karnataka,2440.83,29.0,15.7
2022,9,Maize,Andhra Pradesh,2471.55,105.3,28.4
2022,9,Maize,Madhya Pradesh,2415.04,62.9,27.0
2022,9,Maize,Rajasthan,2484.55,134.4,18.8
2022,9,Maize,Gujarat,2175.6,40.9,34.2
2022,9,Soybean,Punjab,4899.56,4.3,38.6
2022,9,Soybean,UP,4797.71,1.9,20.9
2022,9,Soybean,Maharashtra,4850.65,84.4,38.0
2022,9,Soybean,Karnataka,5372.72,91.4,25.3
2022,9,Soybean,Andhra Pradesh,5109.98,48.7,16.3
2022,9,Soybean,Madhya Pradesh,5421.38,37.3,20.0
2022,9,Soybean,Rajasthan,5043.08,98.3,15.5
2022,9,Soybean,Gujarat,4780.08,75.6,32.1
2022,9,Cotton,Punjab,6851.02,84.6,28.9
2022,9,Cotton,UP,7607.55,65.2,18.3
2022,9,Cotton,Maharashtra,7149.95,149.3,17.7
2022,9,Cotton,Karnataka,7075.93,3.6,15.8
2022,9,Cotton,Andhra Pradesh,7142.71,59.6,36.1
2022,9,Cotton,Madhya Pradesh,7279.3,90.8,25.2
2022,9,Cotton,Rajasthan,7159.08,8.1,37.3
2022,9,Cotton,Gujarat,7733.27,36.3,18.0
2022,9,Sugarcane,Punjab,349.91,132.2,31.5
2022,9,Sugarcane,UP,391.73,150.4,26.2
2022,9,Sugarcane,Maharashtra,377.77,137.7,27.8
2022,9,Sugarcane,Karnataka,369.62,129.0,28.9
2022,9,Sugarcane,Andhra Pradesh,379.62,122.6,33.0
2022,9,Sugarcane,Madhya Pradesh,379.55,103.9,32.0
2022,9,Sugarcane,Rajasthan,368.07,48.3,15.0
2022,9,Sugarcane,Gujarat,374.63,118.1,39.3
2022,9,Chilli,Punjab,9215.13,78.8,20.0
2022,9,Chilli,UP,8776.43,154.6,21.2
2022,9,Chilli,Maharashtra,9588.21,137.6,26.8
2022,9,Chilli,Karnataka,9991.48,88.8,22.1
2022,9,Chilli,Andhra Pradesh,10021.13,172.3,19.1
2022,9,Chilli,Madhya Pradesh,8709.23,18.0,22.2
2022,9,Chilli,Rajasthan,10136.09,111.7,24.3
2022,9,Chilli,Gujarat,10010.12,90.6,22.9
2022,10,Tomato,Punjab,1593.05,169.9,36.1
2022,10,Tomato,UP,1490.92,157.9,19.5
2022,10,Tomato,Maharashtra,1505.43,196.8,22.3
2022,10,Tomato,Karnataka,1558.08,98.1,16.0
2022,10,Tomato,Andhra Pradesh,1550.62,33.7,30.8
2022,10,Tomato,Madhya Pradesh,1389.35,189.4,22.3
2022,10,Tomato,Rajasthan,1422.88,25.8,38.7
2022,10,Tomato,Gujarat,1538.45,148.3,27.5
2022,10,Potato,Punjab,987.99,22.0,29.0
2022,10,Potato,UP,951.83,195.4,34.9
2022,10,Potato,Maharashtra,978.19,30.3,34.6
2022,10,Potato,Karnataka,932.01,37.9,20.3
2022,10,Potato,Andhra Pradesh,1001.03,157.4,22.9
2022,10,Potato,Madhya Pradesh,926.08,92.9,33.7
2022,10,Potato,Rajasthan,947.82,44.0,38.7
2022,10,Potato,Gujarat,1064.08,198.1,35.2
2022,10,Onion,Punjab,1767.2,42.4,23.5
2022,10,Onion,UP,1805.88,191.3,34.7
2022,10,Onion,Maharashtra,1926.67,37.2,37.7
2022,10,Onion,Karnataka,1957.57,32.7,36.8
2022,10,Onion,Andhra Pradesh,1792.22,16.2,31.4
2022,10,Onion,Madhya Pradesh,1905.77,19.0,23.0
2022,10,Onion,Rajasthan,2006.66,135.7,33.3
2022,10,Onion,Gujarat,1774.56,15.8,21.9
2022,10,Rice,Punjab,2598.17,46.9,19.8
2022,10,Rice,UP,2739.3,65.6,35.5
2022,10,Rice,Maharashtra,2570.04,92.9,15.3
2022,10,Rice,Karnataka,2698.99,11.2,39.4
2022,10,Rice,Andhra Pradesh,2832.78,98.0,17.2
2022,10,Rice,Madhya Pradesh,2746.96,151.8,19.8
2022,10,Rice,Rajasthan,2736.46,162.8,34.2
2022,10,Rice,Gujarat,2838.15,175.9,38.4
2022,10,Wheat,Punjab,2625.7,113.8,34.8
2022,10,Wheat,UP,2750.09,199.1,15.3
2022,10,Wheat,Maharashtra,2604.21,56.2,21.6
2022,10,Wheat,Karnataka,2547.64,141.8,17.1
2022,10,Wheat,Andhra Pradesh,2769.06,138.7,21.3
2022,10,Wheat,Madhya Pradesh,2560.57,125.8,34.1
2022,10,Wheat,Rajasthan,2826.59,170.4,39.1
2022,10,Wheat,Gujarat,2700.72,181.7,35.2
2022,10,Maize,Punjab,2586.51,2.3,39.1
2022,10,Maize,UP,2422.58,159.6,18.2
2022,10,Maize,Maharashtra,2392.37,54.3,22.3
2022,10,Maize,Karnataka,2286.23,161.2,15.2
2022,10,Maize,Andhra Pradesh,2359.9,34.9,29.7
2022,10,Maize,Madhya Pradesh,2337.22,51.8,27.2
2022,10,Maize,Rajasthan,2492.32,24.3,19.4
2022,10,Maize,Gujarat,2334.47,194.7,24.9
2022,10,Soybean,Punjab,5416.45,48.3,27.3
2022,10,Soybean,UP,4968.67,6.9,26.7
2022,10,Soybean,Maharashtra,5245.54,27.4,32.2
2022,10,Soybean,Karnataka,5752.51,79.1,30.6
2022,10,Soybean,Andhra Pradesh,5726.97,166.3,26.6
2022,10,Soybean,Madhya Pradesh,5534.61,25.6,27.8
2022,10,Soybean,Rajasthan,5143.51,32.2,25.7
2022,10,Soybean,Gujarat,5017.21,139.8,26.4
2022,10,Cotton,Punjab,7576.77,29.3,18.5
2022,10,Cotton,UP,7639.82,197.0,17.4
2022,10,Cotton,Maharashtra,7280.73,173.9,16.8
2022,10,Cotton,Karnataka,7992.62,104.9,25.2
2022,10,Cotton,Andhra Pradesh,7309.62,59.4,22.6
2022,10,Cotton,Madhya Pradesh,8003.38,144.8,31.7
2022,10,Cotton,Rajasthan,7899.57,51.4,30.5
2022,10,Cotton,Gujarat,7491.03,156.5,22.7
2022,10,Sugarcane,Punjab,399.55,176.4,25.1
2022,10,Sugarcane,UP,363.52,103.2,23.6
2022,10,Sugarcane,Maharashtra,401.36,190.2,27.1
2022,10,Sugarcane,Karnataka,388.49,130.9,17.6
2022,10,Sugarcane,Andhra Pradesh,375.2,183.8,31.7
2022,10,Sugarcane,Madhya Pradesh,360.19,40.9,32.1
2022,10,Sugarcane,Rajasthan,407.12,168.0,22.3
2022,10,Sugarcane,Gujarat,417.54,110.6,32.4
2022,10,Chilli,Punjab,10073.54,24.5,39.1
2022,10,Chilli,UP,9321.43,51.0,35.3
2022,10,Chilli,Maharashtra,10108.24,167.6,27.9
2022,10,Chilli,Karnataka,9724.76,184.4,15.9
2022,10,Chilli,Andhra Pradesh,10485.25,46.2,36.2
2022,10,Chilli,Madhya Pradesh,9347.33,116.0,37.2
2022,10,Chilli,Rajasthan,9878.0,149.3,35.1
2022,10,Chilli,Gujarat,10295.36,185.1,26.2
2022,11,Tomato,Punjab,1438.38,9.6,21.2
2022,11,Tomato,UP,1431.11,111.6,19.6
2022,11,Tomato,Maharashtra,1405.79,7.2,35.8
2022,11,Tomato,Karnataka,1539.97,71.6,37.4
2022,11,Tomato,Andhra Pradesh,1413.39,196.1,30.4
2022,11,Tomato,Madhya Pradesh,1440.89,135.8,34.1
2022,11,Tomato,Rajasthan,1500.6,172.3,18.8
2022,11,Tomato,Gujarat,1464.05,18.7,20.3
2022,11,Potato,Punjab,969.54,183.5,17.0
2022,11,Potato,UP,1000.09,106.5,37.5
2022,11,Potato,Maharashtra,1092.41,150.7,39.3
2022,11,Potato,Karnataka,1058.32,192.6,32.7
2022,11,Potato,Andhra Pradesh,943.81,80.4,31.2
2022,11,Potato,Madhya Pradesh,987.67,54.7,29.4
2022,11,Potato,Rajasthan,1082.02,7.0,34.2
2022,11,Potato,Gujarat,1047.9,192.8,38.3
2022,11,Onion,Punjab,1976.8,104.1,20.1
2022,11,Onion,UP,1910.93,153.1,37.4
2022,11,Onion,Maharashtra,1985.14,39.1,30.0
2022,11,Onion,Karnataka,1846.26,1.8,20.0
2022,11,Onion,Andhra Pradesh,1779.79,168.5,21.5
2022,11,Onion,Madhya Pradesh,1831.84,192.0,24.5
2022,11,Onion,Rajasthan,1748.33,56.8,18.0
2022,11,Onion,Gujarat,1776.63,15.5,29.8
2022,11,Rice,Punjab,2623.82,72.2,36.6
2022,11,Rice,UP,2727.63,183.1,27.4
2022,11,Rice,Maharashtra,2716.37,150.1,16.8
2022,11,Rice,Karnataka,2579.7,130.4,27.2
2022,11,Rice,Andhra Pradesh,2889.35,183.3,24.7
2022,11,Rice,Madhya Pradesh,2803.65,100.1,39.5
2022,11,Rice,Rajasthan,2907.32,182.3,21.4
2022,11,Rice,Gujarat,2881.45,53.1,20.2
2022,11,Wheat,Punjab,2912.62,3.9,39.1
2022,11,Wheat,UP,2566.72,163.9,21.9
2022,11,Wheat,Maharashtra,2654.36,43.4,29.6
2022,11,Wheat,Karnataka,2653.23,131.5,15.4
2022,11,Wheat,Andhra Pradesh,2529.78,19.9,25.5
2022,11,Wheat,Madhya Pradesh,2856.29,177.6,21.1
2022,11,Wheat,Rajasthan,2751.68,153.7,22.2
2022,11,Wheat,Gujarat,2679.73,104.8,18.4
2022,11,Maize,Punjab,2293.33,30.6,30.7
2022,11,Maize,UP,2312.24,37.9,23.4
2022,11,Maize,Maharashtra,2313.93,38.3,37.8
2022,11,Maize,Karnataka,2290.68,130.7,24.6
2022,11,Maize,Andhra Pradesh,2550.09,117.7,20.6
2022,11,Maize,Madhya Pradesh,2619.4,98.4,35.6
2022,11,Maize,Rajasthan,2444.22,196.9,34.3
2022,11,Maize,Gujarat,2666.54,102.9,26.8
2022,11,Soybean,Punjab,5660.93,176.1,39.1
2022,11,Soybean,UP,5285.97,159.7,20.3
2022,11,Soybean,Maharashtra,5478.3,36.0,23.7
2022,11,Soybean,Karnataka,5814.0,29.2,30.8
2022,11,Soybean,Andhra Pradesh,5519.53,24.1,23.1
2022,11,Soybean,Madhya Pradesh,5493.45,37.4,35.0
2022,11,Soybean,Rajasthan,5849.5,43.0,19.7
2022,11,Soybean,Gujarat,5399.43,149.6,22.0
2022,11,Cotton,Punjab,7099.25,108.2,38.9
2022,11,Cotton,UP,7556.21,84.0,39.2
2022,11,Cotton,Maharashtra,7929.43,143.8,29.1
2022,11,Cotton,Karnataka,8273.94,137.8,37.4
2022,11,Cotton,Andhra Pradesh,7935.3,147.0,22.3
2022,11,Cotton,Madhya Pradesh,7448.18,156.6,22.4
2022,11,Cotton,Rajasthan,7767.22,49.9,35.4
2022,11,Cotton,Gujarat,7210.75,165.9,30.1
2022,11,Sugarcane,Punjab,378.45,108.4,22.1
2022,11,Sugarcane,UP,387.16,70.3,16.6
2022,11,Sugarcane,Maharashtra,429.39,6.3,31.6
2022,11,Sugarcane,Karnataka,390.2,129.2,23.9
2022,11,Sugarcane,Andhra Pradesh,409.49,145.8,32.3
2022,11,Sugarcane,Madhya Pradesh,373.8,131.4,22.0
2022,11,Sugarcane,Rajasthan,368.38,83.0,25.8
2022,11,Sugarcane,Gujarat,396.32,141.0,22.7
2022,11,Chilli,Punjab,9819.35,12.1,32.2
2022,11,Chilli,UP,10228.21,69.9,32.6
2022,11,Chilli,Maharashtra,10178.88,93.8,27.8
2022,11,Chilli,Karnataka,10339.14,132.0,22.2
2022,11,Chilli,Andhra Pradesh,9536.78,31.3,31.0
2022,11,Chilli,Madhya Pradesh,10722.06,81.9,19.2
2022,11,Chilli,Rajasthan,10533.83,166.5,37.0
2022,11,Chilli,Gujarat,10291.35,172.1,15.4
2022,12,Tomato,Punjab,1450.27,18.5,32.8
2022,12,Tomato,UP,1440.95,99.3,26.8
2022,12,Tomato,Maharashtra,1500.65,174.1,19.3
2022,12,Tomato,Karnataka,1510.99,154.8,15.8
2022,12,Tomato,Andhra Pradesh,1590.34,163.3,38.3
2022,12,Tomato,Madhya Pradesh,1640.69,63.9,29.7
2022,12,Tomato,Rajasthan,1442.86,51.6,17.4
2022,12,Tomato,Gujarat,1501.76,175.0,23.7
2022,12,Potato,Punjab,1041.9,86.7,26.5
2022,12,Potato,UP,1109.19,59.2,30.7
2022,12,Potato,Maharashtra,1018.48,12.2,27.2
2022,12,Potato,Karnataka,1083.4,19.8,16.7
2022,12,Potato,Andhra Pradesh,974.51,152.9,33.1
2022,12,Potato,Madhya Pradesh,1042.41,93.6,37.2
2022,12,Potato,Rajasthan,1075.7,162.4,35.3
2022,12,Potato,Gujarat,1055.24,91.6,36.6
2022,12,Onion,Punjab,2066.25,4.8,16.3
2022,12,Onion,UP,2076.38,55.4,36.8
2022,12,Onion,Maharashtra,1899.98,23.8,17.0
2022,12,Onion,Karnataka,1828.09,50.0,27.2
2022,12,Onion,Andhra Pradesh,1996.76,197.3,26.0
2022,12,Onion,Madhya Pradesh,1940.03,104.4,28.5
2022,12,Onion,Rajasthan,1939.89,1.8,15.0
2022,12,Onion,Gujarat,1809.88,20.3,32.6
2022,12,Rice,Punjab,2682.28,178.9,38.2
2022,12,Rice,UP,3029.55,187.8,21.8
2022,12,Rice,Maharashtra,2819.6,35.1,35.2
2022,12,Rice,Karnataka,2990.16,170.3,25.8
2022,12,Rice,Andhra Pradesh,2931.71,19.5,16.0
2022,12,Rice,Madhya Pradesh,2929.26,85.1,39.9
2022,12,Rice,Rajasthan,2633.79,171.1,27.0
2022,12,Rice,Gujarat,2962.56,163.4,37.9
2022,12,Wheat,Punjab,2682.96,190.0,18.8
2022,12,Wheat,UP,2587.19,86.3,35.7
2022,12,Wheat,Maharashtra,2760.85,165.9,33.2
2022,12,Wheat,Karnataka,2643.74,189.8,16.5
2022,12,Wheat,Andhra Pradesh,2949.33,60.9,27.5
2022,12,Wheat,Madhya Pradesh,2738.19,34.4,24.0
2022,12,Wheat,Rajasthan,2636.42,40.8,19.7
2022,12,Wheat,Gujarat,2767.77,159.6,29.2
2022,12,Maize,Punjab,2689.38,127.3,32.2
2022,12,Maize,UP,2598.05,89.9,32.2
2022,12,Maize,Maharashtra,2356.0,172.0,34.4
2022,12,Maize,Karnataka,2427.06,153.6,15.3
2022,12,Maize,Andhra Pradesh,2415.73,13.0,34.5
2022,12,Maize,Madhya Pradesh,2633.78,162.7,15.1
2022,12,Maize,Rajasthan,2530.69,141.0,18.9
2022,12,Maize,Gujarat,2590.84,16.8,19.5
2022,12,Soybean,Punjab,5523.81,130.7,18.6
2022,12,Soybean,UP,5266.0,40.9,21.0
2022,12,Soybean,Maharashtra,5302.67,79.0,31.3
2022,12,Soybean,Karnataka,5490.3,155.2,33.0
2022,12,Soybean,Andhra Pradesh,5213.92,9.8,36.9
2022,12,Soybean,Madhya Pradesh,5172.49,29.7,15.6
2022,12,Soybean,Rajasthan,5659.15,116.5,39.7
2022,12,Soybean,Gujarat,5888.58,82.2,24.3
2022,12,Cotton,Punjab,7585.91,30.5,18.5
2022,12,Cotton,UP,7379.46,22.8,21.0
2022,12,Cotton,Maharashtra,7598.23,192.3,29.5
2022,12,Cotton,Karnataka,8452.47,74.5,26.4
2022,12,Cotton,Andhra Pradesh,7620.7,36.6,18.6
2022,12,Cotton,Madhya Pradesh,8399.13,197.4,16.1
2022,12,Cotton,Rajasthan,7402.12,84.7,19.7
2022,12,Cotton,Gujarat,7670.0,25.8,26.4
2022,12,Sugarcane,Punjab,391.39,70.4,17.4
2022,12,Sugarcane,UP,401.55,196.7,23.2
2022,12,Sugarcane,Maharashtra,430.69,168.6,38.8
2022,12,Sugarcane,Karnataka,425.08,131.9,36.4
2022,12,Sugarcane,Andhra Pradesh,378.64,92.6,39.7
2022,12,Sugarcane,Madhya Pradesh,423.75,192.4,34.5
2022,12,Sugarcane,Rajasthan,430.59,141.3,34.0
2022,12,Sugarcane,Gujarat,407.73,184.8,35.6
2022,12,Chilli,Punjab,10884.45,134.6,22.6
2022,12,Chilli,UP,9550.27,187.1,29.7
2022,12,Chilli,Maharashtra,9983.6,29.8,35.7
2022,12,Chilli,Karnataka,10872.29,162.9,31.1
2022,12,Chilli,Andhra Pradesh,10095.63,60.8,15.2
2022,12,Chilli,Madhya Pradesh,10867.48,17.5,30.8
2022,12,Chilli,Rajasthan,10323.53,105.3,38.2
2022,12,Chilli,Gujarat,9543.64,154.7,16.3
2023,1,Tomato,Punjab,1516.96,86.0,16.6
2023,1,Tomato,UP,1713.78,105.9,15.7
2023,1,Tomato,Maharashtra,1517.57,122.5,35.2
2023,1,Tomato,Karnataka,1621.7,110.9,35.0
2023,1,Tomato,Andhra Pradesh,1666.96,45.0,30.3
2023,1,Tomato,Madhya Pradesh,1671.62,146.8,30.5
2023,1,Tomato,Rajasthan,1760.98,39.5,38.8
2023,1,Tomato,Gujarat,1648.05,134.4,17.5
2023,1,Potato,Punjab,1071.13,153.9,32.7
2023,1,Potato,UP,1011.65,109.3,17.2
2023,1,Potato,Maharashtra,1178.64,179.5,15.5
2023,1,Potato,Karnataka,1154.66,183.9,23.8
2023,1,Potato,Andhra Pradesh,1130.35,88.4,31.4
2023,1,Potato,Madhya Pradesh,1064.1,64.5,25.6
2023,1,Potato,Rajasthan,1030.07,166.2,23.7
2023,1,Potato,Gujarat,1074.55,178.8,27.4
2023,1,Onion,Punjab,2062.0,191.3,37.2
2023,1,Onion,UP,1939.22,94.6,39.3
2023,1,Onion,Maharashtra,2005.69,74.3,19.9
2023,1,Onion,Karnataka,1921.15,148.1,34.3
2023,1,Onion,Andhra Pradesh,2201.15,154.7,21.1
2023,1,Onion,Madhya Pradesh,1896.84,197.1,23.5
2023,1,Onion,Rajasthan,1985.9,181.2,29.6
2023,1,Onion,Gujarat,1954.09,177.8,39.8
2023,1,Rice,Punjab,2782.74,172.5,24.8
2023,1,Rice,UP,2991.27,183.0,39.3
2023,1,Rice,Maharashtra,2866.4,42.6,17.0
2023,1,Rice,Karnataka,3009.26,2.7,25.3
2023,1,Rice,Andhra Pradesh,2776.4,81.0,16.0
2023,1,Rice,Madhya Pradesh,3139.62,41.9,23.2
2023,1,Rice,Rajasthan,3156.22,149.3,20.5
2023,1,Rice,Gujarat,2775.69,143.1,24.8
2023,1,Wheat,Punjab,3059.69,89.1,23.7
2023,1,Wheat,UP,2911.84,149.7,37.6
2023,1,Wheat,Maharashtra,2723.34,104.8,15.8
2023,1,Wheat,Karnataka,2919.92,177.1,24.0
2023,1,Wheat,Andhra Pradesh,3137.81,126.1,38.4
2023,1,Wheat,Madhya Pradesh,3055.51,20.7,20.8
2023,1,Wheat,Rajasthan,2885.06,34.0,27.4
2023,1,Wheat,Gujarat,2921.31,191.3,25.8
2023,1,Maize,Punjab,2800.52,188.4,36.9
2023,1,Maize,UP,2553.29,99.2,23.7
2023,1,Maize,Maharashtra,2635.22,72.2,35.7
2023,1,Maize,Karnataka,2657.62,104.7,39.6
2023,1,Maize,Andhra Pradesh,2489.58,97.6,34.4
2023,1,Maize,Madhya Pradesh,2528.65,122.3,21.0
2023,1,Maize,Rajasthan,2835.56,65.4,23.2
2023,1,Maize,Gujarat,2720.21,36.7,22.1
2023,1,Soybean,Punjab,5791.21,70.7,28.1
2023,1,Soybean,UP,5963.07,113.3,31.4
2023,1,Soybean,Maharashtra,5688.95,25.3,34.0
2023,1,Soybean,Karnataka,6198.92,51.4,25.2
2023,1,Soybean,Andhra Pradesh,5868.16,106.7,31.5
2023,1,Soybean,Madhya Pradesh,5439.01,144.3,16.5
2023,1,Soybean,Rajasthan,5839.72,165.5,26.3
2023,1,Soybean,Gujarat,5539.95,197.0,37.2
2023,1,Cotton,Punjab,8659.47,82.3,19.6
2023,1,Cotton,UP,8885.34,106.5,36.3
2023,1,Cotton,Maharashtra,8089.52,67.1,39.6
2023,1,Cotton,Karnataka,8328.19,28.1,20.5
2023,1,Cotton,Andhra Pradesh,8275.22,8.5,26.6
2023,1,Cotton,Madhya Pradesh,8191.56,155.9,23.9
2023,1,Cotton,Rajasthan,8939.96,36.2,29.8
2023,1,Cotton,Gujarat,7754.37,146.8,39.9
2023,1,Sugarcane,Punjab,451.93,111.1,27.1
2023,1,Sugarcane,UP,453.02,187.2,39.7
2023,1,Sugarcane,Maharashtra,422.86,198.2,18.9
2023,1,Sugarcane,Karnataka,413.02,17.8,21.8
2023,1,Sugarcane,Andhra Pradesh,448.41,170.6,34.5
2023,1,Sugarcane,Madhya Pradesh,438.99,102.8,32.7
2023,1,Sugarcane,Rajasthan,422.46,168.3,31.9
2023,1,Sugarcane,Gujarat,443.58,107.2,37.1
2023,1,Chilli,Punjab,10486.72,76.2,34.4
2023,1,Chilli,UP,10907.33,177.8,23.7
2023,1,Chilli,Maharashtra,10691.69,177.7,26.6
2023,1,Chilli,Karnataka,10948.17,66.6,21.9
2023,1,Chilli,Andhra Pradesh,11192.47,24.0,37.0
2023,1,Chilli,Madhya Pradesh,11407.82,38.1,32.4
2023,1,Chilli,Rajasthan,11099.32,36.9,21.8
2023,1,Chilli,Gujarat,10760.98,139.8,31.0
2023,2,Tomato,Punjab,1693.49,153.7,33.9
2023,2,Tomato,UP,1716.57,157.4,23.4
2023,2,Tomato,Maharashtra,1787.57,123.0,35.6
2023,2,Tomato,Karnataka,1697.28,43.7,28.6
2023,2,Tomato,Andhra Pradesh,1650.06,139.5,26.9
2023,2,Tomato,Madhya Pradesh,1775.41,135.6,32.1
2023,2,Tomato,Rajasthan,1608.55,196.8,36.0
2023,2,Tomato,Gujarat,1762.71,66.0,28.4
2023,2,Potato,Punjab,1057.98,107.7,18.6
2023,2,Potato,UP,1132.73,129.7,24.8
2023,2,Potato,Maharashtra,1122.94,175.1,17.7
2023,2,Potato,Karnataka,1175.63,34.2,15.9
2023,2,Potato,Andhra Pradesh,1066.69,153.0,25.1
2023,2,Potato,Madhya Pradesh,1190.15,104.9,15.6
2023,2,Potato,Rajasthan,1162.15,22.0,34.7
2023,2,Potato,Gujarat,1063.55,69.1,34.0
2023,2,Onion,Punjab,2259.06,74.3,35.7
2023,2,Onion,UP,2001.81,161.4,31.4
2023,2,Onion,Maharashtra,2002.47,60.5,18.3
2023,2,Onion,Karnataka,2066.56,40.7,31.1
2023,2,Onion,Andhra Pradesh,2272.63,2.4,28.5
2023,2,Onion,Madhya Pradesh,2130.82,182.8,27.7
2023,2,Onion,Rajasthan,2120.73,94.3,21.7
2023,2,Onion,Gujarat,1956.4,81.7,16.3
2023,2,Rice,Punjab,3089.69,61.5,28.3
2023,2,Rice,UP,2885.6,186.5,37.4
2023,2,Rice,Maharashtra,2912.91,68.7,30.3
2023,2,Rice,Karnataka,2866.66,70.9,21.3
2023,2,Rice,Andhra Pradesh,3268.7,170.5,29.5
2023,2,Rice,Madhya Pradesh,3074.91,186.1,38.3
2023,2,Rice,Rajasthan,3295.09,25.1,19.0
2023,2,Rice,Gujarat,3151.6,108.3,15.5
2023,2,Wheat,Punjab,2807.04,177.6,36.7
2023,2,Wheat,UP,2949.67,178.2,29.8
2023,2,Wheat,Maharashtra,3166.35,85.5,17.8
2023,2,Wheat,Karnataka,2986.59,91.5,28.8
2023,2,Wheat,Andhra Pradesh,2828.11,198.3,21.1
2023,2,Wheat,Madhya Pradesh,2873.01,105.4,28.4
